Molecule,QED,LogP,SA
2output_226_Fragments_.xyz,0.052948781273556955,1.84952,6.308639430380157
2output_445_Fragments_.xyz,0.04975631146621207,4.078910000000002,6.909166441106312
1output_127_Fragments_.xyz,0.10235180292709023,-1.6487999999999974,8.464849171026575
1output_225_Fragments_.xyz,0.12835759574656683,-0.7606099999999981,8.372920862653746
1output_173_Fragments_.xyz,0.15690021180218985,-1.8983199999999982,8.491242004369596
1output_358_Fragments_.xyz,0.056119325821439484,-0.19975999999999927,7.320691070552046
1output_204_Fragments_.xyz,0.15817592672224945,-0.4597999999999981,8.513846895130616
2output_163_Fragments_.xyz,0.05321881468734406,1.69193,6.9295992655296965
1output_369_Fragments_.xyz,0.03868219244747407,-0.08367000000000036,7.360248120285861
1output_168_Fragments_.xyz,0.05024564866336703,-1.5289799999999993,7.381011091006412
1output_238_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_132_Fragments_.xyz,0.0411308862046333,-1.44667,6.829435949071173
1output_183_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_157_Fragments_.xyz,0.06409432778932644,0.5675399999999993,7.370358561289319
1output_82_Fragments_.xyz,0.03947109325387284,-0.16557999999999962,7.101054401727272
1output_12_Fragments_.xyz,0.12270298629963787,-0.5531999999999982,8.356662594831162
1output_36_Fragments_.xyz,0.04069305127828317,-0.79739,7.459457588750102
2output_582_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_351_Fragments_.xyz,0.07675353250234986,1.5296000000000003,6.897767626046981
1output_190_Fragments_.xyz,0.0800754703724285,1.9707699999999997,6.388375175199446
1output_233_Fragments_.xyz,0.040600970278388264,-1.9543799999999998,6.44916050272475
1output_349_Fragments_.xyz,0.0622571323911779,0.2611000000000002,7.86818910096225
1output_300_Fragments_.xyz,0.04547008571774248,0.6074499999999998,7.01094934038167
1output_177_Fragments_.xyz,0.04733266240105016,0.0776000000000003,7.459962999894097
1output_121_Fragments_.xyz,0.06191317867682868,0.7631199999999998,7.571190118271562
1output_254_Fragments_.xyz,0.04847109492352525,2.2161600000000004,7.57388237913469
1output_332_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_114_Fragments_.xyz,0.126307480657792,-0.8533599999999979,8.355594598957456
2output_596_Fragments_.xyz,0.047326495111826315,2.5674200000000007,6.955623347580289
1output_374_Fragments_.xyz,0.034819977407948795,0.15852000000000013,7.506934850064965
1output_222_Fragments_.xyz,0.12708283674403567,-0.7720699999999979,8.404072337437865
1output_316_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_47_Fragments_.xyz,0.06134409397253429,1.440250000000001,6.921058023615208
1output_176_Fragments_.xyz,0.09164479252572973,-1.272459999999998,8.393656920525242
1output_169_Fragments_.xyz,0.04952027623456575,0.4886299999999997,6.9672039746663845
1output_182_Fragments_.xyz,0.1334875678604367,-0.8354399999999982,8.494025511882159
1output_212_Fragments_.xyz,0.032624239177845786,-0.08275999999999986,6.758541886378452
1output_303_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_37_Fragments_.xyz,0.16490238067766008,-2.1300799999999978,8.506119491298278
1output_236_Fragments_.xyz,0.03947543673933766,0.12611999999999995,6.796256005267175
1output_259_Fragments_.xyz,0.06579240008339952,1.6301300000000005,7.00687273981305
1output_250_Fragments_.xyz,0.036552341473456436,0.49963,8.16513086386957
1output_57_Fragments_.xyz,0.04350183001916086,0.20506000000000044,7.877199224882936
1output_154_Fragments_.xyz,0.1509806268051095,-2.3674899999999974,8.51661141628822
1output_288_Fragments_.xyz,0.10720473106266405,-2.894739999999998,8.463028301892876
1output_161_Fragments_.xyz,0.060430588123635644,0.004020000000000218,7.3136522855563575
2output_116_Fragments_.xyz,0.04709525801546917,0.58455,6.777534187447795
1output_240_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_381_Fragments_.xyz,0.03821604356629328,1.6378200000000007,7.226432383718798
1output_242_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_113_Fragments_.xyz,0.036929690154965576,-0.8698699999999989,6.341213836901317
1output_188_Fragments_.xyz,0.04947491438314844,-0.4215899999999989,7.64291456613959
1output_133_Fragments_.xyz,0.04608125328412352,0.9989500000000002,7.178590954665601
2output_64_Fragments_.xyz,0.050061961073735124,1.0139300000000002,7.560258241361072
1output_35_Fragments_.xyz,0.04709525801546917,0.5845500000000003,6.777534187447795
2output_383_Fragments_.xyz,0.051741810334422295,1.1533400000000003,7.0300941114016045
1output_312_Fragments_.xyz,0.050036304972757455,1.52123,8.135708444243976
1output_148_Fragments_.xyz,0.03469568251306642,0.4384300000000003,6.778938221573406
2output_194_Fragments_.xyz,0.03538111288124598,0.21313,6.778898078334983
1output_60_Fragments_.xyz,0.04317080284453526,1.4747100000000006,7.227400700588379
1output_379_Fragments_.xyz,0.12970543023053796,-0.703669999999998,8.36654456869319
1output_107_Fragments_.xyz,0.06383791222614138,1.885830000000001,7.201922262838919
2output_616_Fragments_.xyz,0.0506741246827781,1.8437400000000006,4.400837546532444
1output_366_Fragments_.xyz,0.050960541789888625,1.95644,6.004062947241294
1output_371_Fragments_.xyz,0.029090243428385218,-2.0994800000000002,7.233860769876824
2output_187_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_380_Fragments_.xyz,0.0506741246827781,1.8437400000000006,4.400837546532444
1output_87_Fragments_.xyz,0.040600970278388264,-1.9543799999999998,6.44916050272475
1output_330_Fragments_.xyz,0.0378962419451541,1.43643,6.846962650551571
1output_289_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_16_Fragments_.xyz,0.04200993290154892,1.3556300000000006,6.97387858763914
1output_329_Fragments_.xyz,0.0289658095503533,-0.6515599999999997,8.057409490313908
1output_102_Fragments_.xyz,0.04214116444264414,1.8204100000000007,7.016251500675612
1output_65_Fragments_.xyz,0.048044222862657374,1.27535,7.019595109355978
1output_178_Fragments_.xyz,0.15694096138151933,-1.4170399999999979,8.552940279610166
1output_73_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_539_Fragments_.xyz,0.1272101014048055,-0.12626999999999816,8.499553072730924
1output_145_Fragments_.xyz,0.029327893324423836,-1.1377700000000006,7.14930411948042
2output_18_Fragments_.xyz,0.05035256903453745,1.7356200000000002,6.706500494639226
1output_150_Fragments_.xyz,0.07992809877637909,2.1767400000000006,5.9309529033097395
1output_84_Fragments_.xyz,0.03722146384695401,-2.682359999999998,6.793687134213658
1output_245_Fragments_.xyz,0.1612785896041823,-1.787029999999998,8.505488625924219
1output_142_Fragments_.xyz,0.030328184889361825,-0.3314699999999999,7.226976703493345
1output_68_Fragments_.xyz,0.036217676303136104,-0.5334900000000002,7.180020740942559
1output_377_Fragments_.xyz,0.06794376196617359,3.129910000000001,7.2436478016513135
1output_156_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
1output_186_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_382_Fragments_.xyz,0.03992357946474852,1.43763,8.073371921191393
1output_283_Fragments_.xyz,0.05125536712355414,1.3246200000000001,6.8923302197762
